2021-07-11,2,1001731,SN0902,195.0,0.20574921,0.20928884,98.63487
2021-07-21,2,1001731,SN0902,195.0,0.2396677,0.23942702,100.08316
2021-08-01,2,1001731,SN0902,195.0,0.2847164,0.27681568,102.41748
2021-08-11,2,1001731,SN0902,195.0,0.3291169,0.31564903,103.68328
2021-08-21,2,1001731,SN0902,195.0,0.3653482,0.3502142,103.78147
2021-09-01,2,1001731,SN0902,195.0,0.37714818,0.36803764,102.17936
2021-09-11,2,1001731,SN0902,195.0,0.3647287,0.36545363,99.825516
2021-09-21,2,1001731,SN0902,195.0,0.34168306,0.3472544,98.59754
2021-10-01,2,1001731,SN0902,195.0,0.31413177,0.32048082,98.28627
2021-10-11,2,1001731,SN0902,195.0,0.28602305,0.29294252,97.98233
2021-10-21,2,1001731,SN0902,195.0,0.26122665,0.2685046,97.714966
2021-11-01,2,1001731,SN0902,195.0,0.24417436,0.25019932,97.99302
2021-11-11,2,1001731,SN0902,195.0,0.23474614,0.23802175,98.86272
2021-11-21,2,1001731,SN0902,195.0,0.2284282,0.22963808,99.56734
2021-12-01,2,1001731,SN0902,195.0,0.22388871,0.22341865,100.17192
2021-12-11,2,1001731,SN0902,195.0,0.22059025,0.21802741,100.95619
2021-12-21,2,1001731,SN0902,195.0,0.21759641,0.21264455,101.885376
2022-01-01,2,1001731,SN0902,195.0,0.21052358,0.20694746,101.39177
2022-01-11,2,1001731,SN0902,195.0,0.20231691,0.20236327,99.98163
2022-01-21,2,1001731,SN0902,195.0,0.19539332,0.19873948,98.654755
2022-02-01,2,1001731,SN0902,195.0,0.18908359,0.19528592,97.47138
2022-02-11,2,1001731,SN0902,195.0,0.18432564,0.19150423,97.02754
2022-02-21,2,1001731,SN0902,195.0,0.18240614,0.18735865,97.9135
2022-03-01,2,1001731,SN0902,195.0,0.18133128,0.18298866,99.28865
2022-03-11,2,1001731,SN0902,195.0,0.17892769,0.17875144,100.07704
2022-03-21,2,1001731,SN0902,195.0,0.17547281,0.1752329,100.106514
2022-04-01,2,1001731,SN0902,195.0,0.17175896,0.17246382,99.683174
2022-04-11,2,1001731,SN0902,195.0,0.16925538,0.17016874,99.585144
2022-04-21,2,1001731,SN0902,195.0,0.16821435,0.16791102,100.13919
2022-05-01,2,1001731,SN0902,195.0,0.16867384,0.16559912,101.426125
2022-05-11,2,1001731,SN0902,195.0,0.17105538,0.16326843,103.65124
2022-05-21,2,1001731,SN0902,195.0,0.17682306,0.1612914,107.35083
2022-06-01,2,1001731,SN0902,195.0,0.18538153,0.16114102,111.48073
2022-06-11,2,1001731,SN0902,195.0,0.19376102,0.16463095,113.57217
2022-06-21,2,1001731,SN0902,195.0,0.2002959,0.17333128,112.073814
2022-07-01,2,1001731,SN0902,195.0,0.20589897,0.18753071,107.733
2022-07-11,2,1001731,SN0902,195.0,0.21917231,0.20928884,103.81177
2022-07-21,2,1001731,SN0902,195.0,0.24992973,0.23942702,103.62879
2022-08-01,2,1001731,SN0902,195.0,0.29826358,0.27681568,106.56268
2022-08-11,2,1001731,SN0902,195.0,0.35488462,0.31564903,110.730385
2022-08-21,2,1001731,SN0902,195.0,0.41032615,0.3502142,115.01994
2022-09-01,2,1001731,SN0902,195.0,0.44603485,0.36803764,118.65794
2022-09-11,2,1001731,SN0902,195.0,0.44756255,0.36545363,119.76369
2022-09-21,2,1001731,SN0902,195.0,0.42641228,0.3472544,119.92625
2022-10-01,2,1001731,SN0902,195.0,0.3937595,0.32048082,119.779335
2022-10-11,2,1001731,SN0902,195.0,0.35899076,0.29294252,119.25928
2022-10-21,2,1001731,SN0902,195.0,0.32646513,0.2685046,118.197716
2022-11-01,2,1001731,SN0902,195.0,0.3003518,0.25019932,116.7064
2022-11-11,2,1001731,SN0902,195.0,0.28101897,0.23802175,114.92846
2022-11-21,2,1001731,SN0902,195.0,0.26570767,0.22963808,112.898674
2022-12-01,2,1001731,SN0902,195.0,0.25431025,0.22341865,111.29828
2022-12-11,2,1001731,SN0902,195.0,0.24637026,0.21802741,110.5746
2022-12-21,2,1001731,SN0902,195.0,0.2412005,0.21264455,110.872475
2023-01-01,2,1001731,SN0902,195.0,0.23693486,0.20694746,111.67064
2023-01-11,2,1001731,SN0902,195.0,0.23165745,0.20236327,111.60793
2023-01-21,2,1001731,SN0902,195.0,0.22543126,0.19873948,110.73081
2023-02-01,2,1001731,SN0902,195.0,0.21813537,0.19528592,109.31543
2023-02-11,2,1001731,SN0902,195.0,0.21108153,0.19150423,108.1064
2023-02-21,2,1001731,SN0902,195.0,0.20579384,0.18735865,107.766815
2023-03-01,2,1001731,SN0902,195.0,0.20209333,0.18298866,108.19982
2023-03-11,2,1001731,SN0902,195.0,0.19890153,0.17875144,108.80873
2023-03-21,2,1001731,SN0902,195.0,0.1958128,0.1752329,109.13717
2023-04-01,2,1001731,SN0902,195.0,0.1933959,0.17246382,109.4092
2023-04-11,2,1001731,SN0902,195.0,0.19186409,0.17016874,109.85397
